ID,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,livingSpace,lift,typeOfFlat,floor,garden,regio2,condition,lastRefurbish,energyEfficiencyClass
6330,TRUE,TRUE,608,2020,1,FALSE,52,FALSE,apartment,1,TRUE,Recklinghausen_Kreis,good,NO_INFORMATION,Aplus/A/B/C
6331,FALSE,TRUE,781.29,1965,NA,FALSE,69,FALSE,apartment,1,FALSE,Ennepe_Ruhr_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6332,FALSE,TRUE,NA,1962,NA,FALSE,72,FALSE,apartment,1,FALSE,Wuppertal,good,Last5Years,NO_INFORMATION
6333,FALSE,FALSE,382,2018,NA,FALSE,45,FALSE,roof_storey,2,TRUE,Recklinghausen_Kreis,average,Last5Years,D/E/F/G/H
6334,FALSE,TRUE,666.17,1952,NA,FALSE,51.12,FALSE,apartment,3,FALSE,Duisburg,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6335,FALSE,TRUE,660,1970,NA,FALSE,59.42,TRUE,apartment,1,FALSE,Viersen_Kreis,good,NO_INFORMATION,D/E/F/G/H
6336,FALSE,FALSE,394,1957,NA,FALSE,45,FALSE,NA,1,TRUE,Kleve_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6337,FALSE,FALSE,544,1929,NA,FALSE,60,FALSE,ground_floor,0,FALSE,Herne,average,Last5Years,D/E/F/G/H
6338,FALSE,TRUE,1110,1900,NA,FALSE,105,FALSE,apartment,1,FALSE,Düsseldorf,average,Over5Years,NO_INFORMATION
6339,FALSE,TRUE,NA,1900,NA,FALSE,88,TRUE,apartment,3,FALSE,Wuppertal,average,NO_INFORMATION,NO_INFORMATION
6340,FALSE,TRUE,530,2013,1,FALSE,65.27,TRUE,ground_floor,0,TRUE,Minden_Lübbecke_Kreis,average,NO_INFORMATION,NO_INFORMATION
6341,FALSE,TRUE,NA,1958,NA,FALSE,68.61,TRUE,apartment,2,FALSE,Herne,average,NO_INFORMATION,D/E/F/G/H
6342,FALSE,TRUE,NA,1975,1,FALSE,53.24,TRUE,apartment,5,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6343,FALSE,FALSE,580,1995,NA,TRUE,65,FALSE,maisonette,4,FALSE,Oberhausen,average,Last5Years,NO_INFORMATION
6344,FALSE,FALSE,NA,1908,1,FALSE,113,FALSE,terraced_flat,2,FALSE,Oberbergischer_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6345,FALSE,FALSE,NA,1956,NA,FALSE,47,FALSE,NA,1,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6346,FALSE,FALSE,874,1961,NA,FALSE,71,FALSE,roof_storey,4,FALSE,Düsseldorf,average,NO_INFORMATION,D/E/F/G/H
6347,FALSE,TRUE,561,1953,NA,FALSE,48.66,FALSE,apartment,2,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6348,TRUE,TRUE,1400,2019,2,FALSE,118,FALSE,ground_floor,0,TRUE,Viersen_Kreis,NO_INFORMATION,Last5Years,NO_INFORMATION
6349,FALSE,FALSE,535,1905,NA,FALSE,59.58,FALSE,apartment,2,FALSE,Herne,NO_INFORMATION,Over5Years,NO_INFORMATION
6350,FALSE,FALSE,650,1953,NA,FALSE,73,FALSE,apartment,1,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
6351,FALSE,FALSE,495,1931,NA,FALSE,59.17,FALSE,NA,2,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
6352,FALSE,TRUE,959,1910,NA,FALSE,106,FALSE,NA,3,FALSE,Märkischer_Kreis,good,NO_INFORMATION,NO_INFORMATION
6353,FALSE,FALSE,NA,1967,NA,FALSE,44,FALSE,apartment,3,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6354,FALSE,FALSE,720,1960,NA,TRUE,60,FALSE,apartment,2,FALSE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
6355,FALSE,FALSE,355,1954,NA,FALSE,43.87,FALSE,apartment,1,FALSE,Märkischer_Kreis,good,NO_INFORMATION,Aplus/A/B/C
6356,FALSE,FALSE,690,1954,NA,FALSE,47.68,FALSE,ground_floor,0,FALSE,Düsseldorf,average,NO_INFORMATION,Aplus/A/B/C
6357,FALSE,FALSE,672,1968,NA,TRUE,74,FALSE,ground_floor,0,FALSE,Dortmund,NO_INFORMATION,Last5Years,NO_INFORMATION
6358,FALSE,TRUE,NA,1984,NA,FALSE,77,FALSE,ground_floor,1,FALSE,Märkischer_Kreis,average,NO_INFORMATION,NO_INFORMATION
6359,TRUE,TRUE,553.94,2020,0,FALSE,64.75,FALSE,ground_floor,0,FALSE,Viersen_Kreis,good,NO_INFORMATION,Aplus/A/B/C
6360,FALSE,TRUE,520,2018,NA,FALSE,48.51,FALSE,apartment,6,FALSE,Borken_Kreis,NO_INFORMATION,Last5Years,NO_INFORMATION
6361,FALSE,TRUE,1585,1978,NA,FALSE,131,FALSE,ground_floor,0,TRUE,Münster,good,Last5Years,NO_INFORMATION
6362,FALSE,TRUE,508,1969,NA,FALSE,61.18,FALSE,apartment,1,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6363,FALSE,TRUE,435,1969,NA,FALSE,53,FALSE,apartment,1,FALSE,Leverkusen,good,Last5Years,NO_INFORMATION
6364,TRUE,FALSE,715,2019,NA,FALSE,58,FALSE,apartment,1,FALSE,Krefeld,good,Last5Years,D/E/F/G/H
6365,FALSE,TRUE,NA,1964,NA,FALSE,67.34,FALSE,apartment,2,FALSE,Wuppertal,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6366,FALSE,FALSE,NA,1952,NA,FALSE,53,FALSE,apartment,1,FALSE,Hagen,good,NO_INFORMATION,D/E/F/G/H
6367,TRUE,TRUE,1052,2020,1,FALSE,112,FALSE,other,1,FALSE,Steinfurt_Kreis,good,NO_INFORMATION,NO_INFORMATION
6368,FALSE,FALSE,NA,1983,NA,TRUE,45,FALSE,roof_storey,3,FALSE,Wuppertal,average,NO_INFORMATION,NO_INFORMATION
6369,FALSE,FALSE,600,1951,NA,FALSE,73,FALSE,apartment,5,FALSE,Hagen,good,Last5Years,Aplus/A/B/C
6370,FALSE,TRUE,630,1959,1,FALSE,75,FALSE,apartment,2,FALSE,Solingen,average,NO_INFORMATION,D/E/F/G/H
6371,FALSE,FALSE,570,1958,NA,FALSE,55,FALSE,apartment,0,TRUE,Aachen,average,NO_INFORMATION,NO_INFORMATION
6372,FALSE,TRUE,828.6,2011,1,FALSE,73,TRUE,ground_floor,0,TRUE,Recklinghausen_Kreis,good,NO_INFORMATION,NO_INFORMATION
6373,FALSE,TRUE,2710,1954,NA,TRUE,162,TRUE,penthouse,7,FALSE,Düsseldorf,good,NO_INFORMATION,NO_INFORMATION
6374,FALSE,TRUE,451,1955,1,FALSE,59,FALSE,apartment,0,FALSE,Recklinghausen_Kreis,average,NO_INFORMATION,D/E/F/G/H
6375,FALSE,TRUE,1390,2000,1,TRUE,75,TRUE,penthouse,5,FALSE,Düsseldorf,good,Last5Years,Aplus/A/B/C
6376,FALSE,TRUE,590,1992,1,FALSE,69,TRUE,apartment,1,FALSE,Oberhausen,average,Over5Years,NO_INFORMATION
6377,FALSE,TRUE,510,1961,NA,FALSE,60.37,TRUE,apartment,3,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
6378,FALSE,FALSE,505,1998,1,FALSE,45,FALSE,half_basement,0,FALSE,Dortmund,good,Over5Years,NO_INFORMATION
6379,FALSE,FALSE,NA,2003,1,FALSE,86,FALSE,apartment,1,FALSE,Herne,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6380,FALSE,TRUE,780,1970,NA,FALSE,75,FALSE,NA,1,FALSE,Rhein_Sieg_Kreis,average,Last5Years,D/E/F/G/H
6381,FALSE,TRUE,435,1962,NA,FALSE,49,FALSE,roof_storey,2,FALSE,Recklinghausen_Kreis,good,Last5Years,NO_INFORMATION
6382,FALSE,TRUE,NA,1975,NA,FALSE,61.84,TRUE,apartment,3,FALSE,Wuppertal,average,NO_INFORMATION,D/E/F/G/H
6383,FALSE,FALSE,NA,1939,NA,FALSE,60.2,FALSE,apartment,1,FALSE,Bochum,average,NO_INFORMATION,NO_INFORMATION
6384,FALSE,TRUE,850,1992,1,TRUE,87,FALSE,apartment,1,TRUE,Aachen_Kreis,average,NO_INFORMATION,Aplus/A/B/C
6385,FALSE,FALSE,650,1967,1,FALSE,63,FALSE,roof_storey,3,FALSE,Mettmann_Kreis,average,Over5Years,D/E/F/G/H
6386,FALSE,TRUE,1775,2018,1,FALSE,132,TRUE,roof_storey,2,FALSE,Rheinisch_Bergischer_Kreis,good,NO_INFORMATION,Aplus/A/B/C
6387,FALSE,FALSE,378.3,1956,NA,FALSE,50.78,FALSE,apartment,3,FALSE,Hagen,average,Last5Years,D/E/F/G/H
6388,FALSE,FALSE,1350,1896,NA,FALSE,120,FALSE,maisonette,2,TRUE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
6389,FALSE,FALSE,680,1969,NA,FALSE,70,FALSE,roof_storey,3,FALSE,Mülheim_an_der_Ruhr,average,Over5Years,D/E/F/G/H
6390,FALSE,FALSE,415,1916,NA,FALSE,32.95,FALSE,roof_storey,4,FALSE,Essen,average,Last5Years,NO_INFORMATION
6391,FALSE,TRUE,2000,1904,NA,TRUE,125,FALSE,maisonette,4,FALSE,Köln,average,Last5Years,NO_INFORMATION
6392,FALSE,TRUE,585,1972,NA,FALSE,86.03,TRUE,apartment,6,FALSE,Recklinghausen_Kreis,average,Last5Years,NO_INFORMATION
6393,FALSE,TRUE,743.02,1954,NA,TRUE,54.12,FALSE,apartment,1,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6394,FALSE,FALSE,930,1972,1,TRUE,90,FALSE,apartment,2,FALSE,Olpe_Kreis,good,Last5Years,NO_INFORMATION
6395,FALSE,TRUE,760,1974,NA,FALSE,96,FALSE,apartment,1,FALSE,Euskirchen_Kreis,average,Last5Years,D/E/F/G/H
6396,FALSE,FALSE,546.1,1957,NA,FALSE,57,FALSE,ground_floor,0,FALSE,Herne,average,Last5Years,D/E/F/G/H
6397,FALSE,TRUE,2102,2013,2,TRUE,150.16,TRUE,penthouse,2,FALSE,Neuss_Rhein_Kreis,good,NO_INFORMATION,Aplus/A/B/C
6398,FALSE,TRUE,980,1984,1,FALSE,99,FALSE,apartment,1,TRUE,Unna_Kreis,good,Over5Years,NO_INFORMATION
6399,FALSE,TRUE,750,1969,NA,FALSE,72,FALSE,apartment,1,FALSE,Oberhausen,average,NO_INFORMATION,NO_INFORMATION
6400,FALSE,TRUE,1900,1970,2,FALSE,190,FALSE,apartment,1,FALSE,Rheinisch_Bergischer_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6401,FALSE,TRUE,NA,1973,1,FALSE,81.4,TRUE,apartment,5,FALSE,Lippe_Kreis,average,NO_INFORMATION,Aplus/A/B/C
6402,FALSE,FALSE,395,1954,NA,TRUE,43,FALSE,apartment,3,TRUE,Duisburg,average,Last5Years,NO_INFORMATION
6403,FALSE,TRUE,760,1995,NA,FALSE,73.85,FALSE,NA,1,FALSE,Wesel_Kreis,average,NO_INFORMATION,Aplus/A/B/C
6404,FALSE,TRUE,NA,1960,1,FALSE,66,FALSE,apartment,3,FALSE,Lippe_Kreis,average,NO_INFORMATION,D/E/F/G/H
6405,FALSE,TRUE,495.66,2005,1,FALSE,54.8,FALSE,ground_floor,0,FALSE,Siegen_Wittgenstein_Kreis,average,NO_INFORMATION,NO_INFORMATION
6406,FALSE,TRUE,636,1967,NA,FALSE,62,FALSE,apartment,4,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6407,FALSE,TRUE,480,1976,1,FALSE,45,TRUE,apartment,4,FALSE,Remscheid,average,Last5Years,NO_INFORMATION
6408,FALSE,TRUE,535,1957,NA,FALSE,57.12,FALSE,apartment,1,FALSE,Oberhausen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
6409,FALSE,TRUE,NA,1981,1,TRUE,52,FALSE,roof_storey,2,FALSE,Minden_Lübbecke_Kreis,average,NO_INFORMATION,NO_INFORMATION
6410,FALSE,TRUE,655,1968,NA,FALSE,75,FALSE,apartment,1,TRUE,Warendorf_Kreis,average,NO_INFORMATION,D/E/F/G/H
6411,FALSE,TRUE,NA,1934,NA,FALSE,60,FALSE,apartment,2,FALSE,Essen,average,NO_INFORMATION,NO_INFORMATION
6412,FALSE,TRUE,790,2018,1,FALSE,60,TRUE,apartment,2,FALSE,Wesel_Kreis,good,NO_INFORMATION,NO_INFORMATION
6413,FALSE,TRUE,980,1974,NA,FALSE,114,FALSE,apartment,1,FALSE,Hamm,average,NO_INFORMATION,NO_INFORMATION
6414,FALSE,TRUE,622,1994,NA,FALSE,62.5,FALSE,apartment,1,FALSE,Märkischer_Kreis,average,NO_INFORMATION,NO_INFORMATION
6415,FALSE,TRUE,630,1930,NA,TRUE,57,FALSE,other,2,FALSE,Oberhausen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6416,FALSE,FALSE,1065,2015,1,TRUE,96,FALSE,apartment,1,FALSE,Rhein_Sieg_Kreis,average,NO_INFORMATION,D/E/F/G/H
6417,FALSE,TRUE,1125,1960,1,FALSE,75,TRUE,apartment,4,FALSE,Düsseldorf,good,Last5Years,D/E/F/G/H
6418,FALSE,TRUE,1490,1920,NA,TRUE,95,FALSE,maisonette,5,FALSE,Köln,average,Last5Years,NO_INFORMATION
6419,FALSE,TRUE,1909,2015,NA,FALSE,97.47,TRUE,apartment,1,FALSE,Düsseldorf,good,NO_INFORMATION,NO_INFORMATION
6420,FALSE,TRUE,NA,1968,1,FALSE,45,FALSE,apartment,1,FALSE,Wuppertal,average,NO_INFORMATION,D/E/F/G/H
6421,FALSE,TRUE,985,2014,1,FALSE,92.17,FALSE,apartment,2,FALSE,Coesfeld_Kreis,good,NO_INFORMATION,NO_INFORMATION
6422,FALSE,TRUE,885,1991,NA,FALSE,98,FALSE,apartment,1,FALSE,Aachen_Kreis,average,NO_INFORMATION,Aplus/A/B/C
6423,FALSE,TRUE,1147.21,1983,1,FALSE,97.15,FALSE,apartment,2,FALSE,Rheinisch_Bergischer_Kreis,good,Last5Years,NO_INFORMATION
6424,TRUE,TRUE,1230,2019,NA,TRUE,42.65,TRUE,apartment,5,FALSE,Düsseldorf,good,NO_INFORMATION,NO_INFORMATION
6425,FALSE,FALSE,700,1986,1,FALSE,80,FALSE,roof_storey,2,FALSE,Warendorf_Kreis,average,Last5Years,NO_INFORMATION
6426,FALSE,FALSE,350,1978,NA,TRUE,20,TRUE,apartment,3,FALSE,Aachen,average,Last5Years,NO_INFORMATION
6427,FALSE,TRUE,725,1965,NA,TRUE,69,FALSE,ground_floor,0,FALSE,Krefeld,average,NO_INFORMATION,NO_INFORMATION
6428,FALSE,FALSE,307.34,1959,NA,FALSE,52.63,FALSE,apartment,0,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6429,FALSE,TRUE,840,1968,1,FALSE,72.26,FALSE,apartment,1,FALSE,Köln,average,NO_INFORMATION,D/E/F/G/H
6430,FALSE,TRUE,798,1964,NA,TRUE,85,FALSE,apartment,2,FALSE,Dortmund,average,NO_INFORMATION,D/E/F/G/H
6431,FALSE,TRUE,616.27,1967,NA,FALSE,80,FALSE,NA,1,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6432,FALSE,TRUE,864,1952,NA,FALSE,78.09,FALSE,apartment,1,TRUE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6433,FALSE,FALSE,490,1953,NA,FALSE,53,FALSE,apartment,3,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6434,FALSE,TRUE,830,1950,1,FALSE,80,FALSE,roof_storey,1,FALSE,Mülheim_an_der_Ruhr,average,Over5Years,NO_INFORMATION
6435,FALSE,FALSE,485,1963,1,FALSE,58,FALSE,apartment,1,FALSE,Wuppertal,average,NO_INFORMATION,NO_INFORMATION
6436,FALSE,TRUE,705.08,1976,NA,FALSE,68,FALSE,apartment,1,FALSE,Aachen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
6437,FALSE,TRUE,691,1957,NA,FALSE,66.33,FALSE,apartment,1,FALSE,Duisburg,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6438,FALSE,TRUE,NA,1965,NA,FALSE,70,FALSE,apartment,4,FALSE,Hagen,good,NO_INFORMATION,NO_INFORMATION
6439,FALSE,FALSE,NA,1905,NA,FALSE,64,FALSE,apartment,3,TRUE,Oberhausen,average,NO_INFORMATION,D/E/F/G/H
6440,FALSE,TRUE,430,1998,1,FALSE,60,FALSE,roof_storey,3,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
6441,FALSE,TRUE,NA,1953,NA,FALSE,59.47,FALSE,apartment,1,TRUE,Duisburg,average,NO_INFORMATION,D/E/F/G/H
6442,FALSE,FALSE,630,1954,NA,FALSE,66.74,FALSE,apartment,3,FALSE,Dortmund,average,Last5Years,D/E/F/G/H
6443,FALSE,TRUE,636.4,1970,NA,FALSE,74,FALSE,apartment,2,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
6444,FALSE,TRUE,518,2000,1,FALSE,59.7,FALSE,apartment,2,TRUE,Heinsberg_Kreis,average,NO_INFORMATION,NO_INFORMATION
6445,FALSE,FALSE,650,1954,NA,FALSE,39,FALSE,apartment,5,FALSE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
6446,FALSE,FALSE,750,1956,NA,FALSE,105,FALSE,apartment,1,FALSE,Heinsberg_Kreis,average,Last5Years,D/E/F/G/H
6447,FALSE,TRUE,693,2008,NA,TRUE,66,TRUE,apartment,1,FALSE,Wesel_Kreis,good,NO_INFORMATION,NO_INFORMATION
6448,FALSE,TRUE,910,2017,NA,TRUE,52,FALSE,apartment,1,FALSE,Aachen,average,Last5Years,NO_INFORMATION
6449,FALSE,TRUE,NA,1955,NA,FALSE,70,FALSE,apartment,1,FALSE,Recklinghausen_Kreis,average,Last5Years,NO_INFORMATION
6450,FALSE,TRUE,620,2007,1,FALSE,95,FALSE,loft,1,FALSE,Recklinghausen_Kreis,average,Over5Years,NO_INFORMATION
6451,FALSE,FALSE,780,1954,NA,FALSE,102,FALSE,roof_storey,3,FALSE,Heinsberg_Kreis,good,Last5Years,NO_INFORMATION
6452,FALSE,TRUE,NA,1963,NA,FALSE,65.86,FALSE,apartment,2,FALSE,Hochsauerlandkreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6453,FALSE,FALSE,NA,1900,NA,TRUE,33,FALSE,apartment,1,FALSE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
6454,FALSE,TRUE,1053.6,2018,NA,FALSE,67.2,FALSE,ground_floor,0,TRUE,Köln,good,NO_INFORMATION,NO_INFORMATION
6455,TRUE,TRUE,1170,2019,1,FALSE,82.06,TRUE,apartment,2,FALSE,Bonn,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6456,FALSE,TRUE,NA,1958,NA,FALSE,46.17,FALSE,ground_floor,0,FALSE,Herne,average,NO_INFORMATION,D/E/F/G/H
6457,FALSE,FALSE,591.45,1908,NA,FALSE,58.27,FALSE,ground_floor,0,TRUE,Ennepe_Ruhr_Kreis,average,Last5Years,NO_INFORMATION
6458,FALSE,TRUE,532,1965,NA,FALSE,47,TRUE,apartment,5,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6459,FALSE,FALSE,410,1938,NA,FALSE,50,FALSE,roof_storey,2,TRUE,Märkischer_Kreis,good,Last5Years,Aplus/A/B/C
6460,FALSE,FALSE,NA,1953,NA,FALSE,74.13,FALSE,roof_storey,2,FALSE,Wesel_Kreis,average,NO_INFORMATION,NO_INFORMATION
6461,FALSE,TRUE,985,1983,1,TRUE,96,FALSE,apartment,1,FALSE,Ennepe_Ruhr_Kreis,good,NO_INFORMATION,D/E/F/G/H
6462,FALSE,TRUE,1424,1955,NA,TRUE,94,TRUE,apartment,1,FALSE,Düsseldorf,average,Last5Years,NO_INFORMATION
6463,FALSE,FALSE,500,1956,NA,TRUE,55,FALSE,roof_storey,4,TRUE,Essen,good,Over5Years,NO_INFORMATION
6464,FALSE,TRUE,415,1982,NA,TRUE,30,TRUE,apartment,5,FALSE,Herne,good,Last5Years,NO_INFORMATION
6465,FALSE,TRUE,650,1965,NA,TRUE,65,FALSE,apartment,2,FALSE,Düsseldorf,average,Last5Years,NO_INFORMATION
6466,FALSE,FALSE,260,1938,NA,TRUE,28,FALSE,apartment,1,FALSE,Wuppertal,average,NO_INFORMATION,D/E/F/G/H
6467,FALSE,FALSE,275,1992,NA,TRUE,19,TRUE,apartment,4,FALSE,Aachen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
6468,FALSE,TRUE,580.48,1962,NA,FALSE,59.77,FALSE,apartment,2,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6469,FALSE,TRUE,833,1971,NA,TRUE,82,TRUE,apartment,5,FALSE,Minden_Lübbecke_Kreis,good,NO_INFORMATION,NO_INFORMATION
6470,FALSE,TRUE,350,1948,NA,FALSE,44,FALSE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
6471,FALSE,TRUE,891.2,1969,NA,FALSE,80,FALSE,apartment,3,FALSE,Aachen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6472,FALSE,FALSE,670,1985,NA,FALSE,102,TRUE,other,3,TRUE,Duisburg,good,Last5Years,NO_INFORMATION
6473,FALSE,TRUE,1015,1978,1,FALSE,134,FALSE,maisonette,1,TRUE,Unna_Kreis,average,Over5Years,NO_INFORMATION
6474,FALSE,TRUE,740.88,1956,NA,FALSE,51.23,FALSE,apartment,2,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6475,FALSE,FALSE,700,1922,NA,FALSE,57.88,FALSE,roof_storey,3,FALSE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
6476,FALSE,TRUE,680,1972,1,FALSE,63,TRUE,apartment,2,FALSE,Dortmund,average,NO_INFORMATION,D/E/F/G/H
6477,FALSE,TRUE,1030,1972,1,TRUE,110,FALSE,ground_floor,0,TRUE,Dortmund,average,Over5Years,NO_INFORMATION
6478,FALSE,FALSE,NA,1953,NA,FALSE,53.56,FALSE,ground_floor,0,FALSE,Herne,average,NO_INFORMATION,NO_INFORMATION
6479,FALSE,TRUE,660,1972,NA,FALSE,52,FALSE,ground_floor,0,TRUE,Bochum,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6480,FALSE,TRUE,760,1994,1,FALSE,63,FALSE,roof_storey,2,TRUE,Bielefeld,NO_INFORMATION,Last5Years,NO_INFORMATION
6481,FALSE,TRUE,475,1962,1,FALSE,58.27,FALSE,apartment,1,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
6482,FALSE,FALSE,575,1954,NA,TRUE,42,FALSE,roof_storey,2,FALSE,Leverkusen,good,Last5Years,NO_INFORMATION
6483,FALSE,TRUE,1737.8,1996,NA,FALSE,127.61,FALSE,apartment,2,FALSE,Düsseldorf,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
6484,FALSE,TRUE,NA,1974,NA,TRUE,79.77,FALSE,NA,2,FALSE,Coesfeld_Kreis,NO_INFORMATION,Over5Years,NO_INFORMATION
6485,FALSE,TRUE,640,1959,NA,FALSE,53,FALSE,NA,4,FALSE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
6486,FALSE,FALSE,770,1984,1,FALSE,81.14,FALSE,apartment,2,FALSE,Wesel_Kreis,average,NO_INFORMATION,NO_INFORMATION
6487,FALSE,TRUE,1580,2018,NA,FALSE,96,TRUE,apartment,3,FALSE,Wesel_Kreis,good,NO_INFORMATION,NO_INFORMATION
6488,FALSE,TRUE,647,1971,NA,FALSE,43,TRUE,other,2,FALSE,Bonn,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
6489,FALSE,FALSE,NA,1939,NA,FALSE,45.58,FALSE,apartment,1,FALSE,Herne,average,NO_INFORMATION,NO_INFORMATION
6490,FALSE,TRUE,1150,1995,1,TRUE,84.6,FALSE,maisonette,2,FALSE,Münster,good,Last5Years,Aplus/A/B/C
6491,FALSE,TRUE,2290,2016,1,FALSE,179,TRUE,terraced_flat,0,TRUE,Düsseldorf,good,NO_INFORMATION,Aplus/A/B/C
6492,FALSE,FALSE,350,1890,NA,FALSE,27.91,FALSE,apartment,1,FALSE,Warendorf_Kreis,average,NO_INFORMATION,D/E/F/G/H
6493,FALSE,TRUE,1300,1905,NA,FALSE,90,FALSE,raised_ground_floor,1,TRUE,Aachen,good,Last5Years,NO_INFORMATION
6494,FALSE,FALSE,925,1950,NA,TRUE,63,FALSE,apartment,1,FALSE,Dortmund,average,Last5Years,NO_INFORMATION
6495,FALSE,TRUE,1590,2009,1,FALSE,126,FALSE,penthouse,2,FALSE,Unna_Kreis,average,NO_INFORMATION,Aplus/A/B/C
6496,TRUE,TRUE,1980,2019,1,FALSE,138.5,TRUE,ground_floor,1,TRUE,Essen,good,NO_INFORMATION,Aplus/A/B/C
6497,TRUE,FALSE,NA,2020,NA,FALSE,47.46,FALSE,apartment,1,FALSE,Bonn,good,NO_INFORMATION,NO_INFORMATION
6498,FALSE,FALSE,302.15,1960,NA,FALSE,42.09,FALSE,roof_storey,3,TRUE,Märkischer_Kreis,average,NO_INFORMATION,NO_INFORMATION
6499,FALSE,TRUE,800,1973,NA,FALSE,100,FALSE,apartment,3,FALSE,Bielefeld,average,NO_INFORMATION,NO_INFORMATION
6500,FALSE,TRUE,1120,1936,1,FALSE,102,FALSE,apartment,1,TRUE,Essen,good,Last5Years,Aplus/A/B/C
6501,FALSE,FALSE,330,1957,NA,FALSE,51,FALSE,apartment,1,TRUE,Märkischer_Kreis,average,Last5Years,NO_INFORMATION
6502,FALSE,TRUE,590,1980,1,FALSE,82,FALSE,apartment,1,FALSE,Heinsberg_Kreis,average,Last5Years,NO_INFORMATION
6503,FALSE,FALSE,445,1973,1,FALSE,56,FALSE,apartment,2,FALSE,Hagen,good,Last5Years,NO_INFORMATION
6504,FALSE,FALSE,380,1939,NA,TRUE,38,FALSE,roof_storey,2,FALSE,Recklinghausen_Kreis,good,Last5Years,NO_INFORMATION
6505,FALSE,FALSE,615,1978,NA,FALSE,50,FALSE,other,1,FALSE,Köln,good,Last5Years,NO_INFORMATION
6506,FALSE,FALSE,1130,1900,NA,TRUE,120,FALSE,apartment,2,FALSE,Bielefeld,average,NO_INFORMATION,NO_INFORMATION
6507,FALSE,FALSE,265,1900,NA,FALSE,29,FALSE,apartment,2,TRUE,Wuppertal,NO_INFORMATION,Last5Years,NO_INFORMATION
6508,TRUE,TRUE,NA,2020,1,FALSE,54,TRUE,apartment,0,FALSE,Rhein_Sieg_Kreis,good,NO_INFORMATION,Aplus/A/B/C
6509,FALSE,FALSE,685,1982,1,TRUE,25,FALSE,ground_floor,0,FALSE,Bonn,good,Last5Years,NO_INFORMATION
6510,FALSE,TRUE,820,1979,1,FALSE,98,FALSE,roof_storey,3,TRUE,Ennepe_Ruhr_Kreis,average,Last5Years,NO_INFORMATION
6511,FALSE,TRUE,1080,1975,1,TRUE,97,FALSE,apartment,1,FALSE,Essen,good,Last5Years,NO_INFORMATION
